,freesound_id,license,name,path,tags,username
97,413864,http://creativecommons.org/publicdomain/zero/1.0/,FunkBass_GrooveLo0p_Cm_8,files/413864_8070456-hq.ogg,"['Ableton-Loop', 'Funk', 'Synth-Loop', 'Synth-Bass', 'Funk-Bass', 'Funky-Bass-Loop', 'Hip-Hop', 'Groove', 'Fretless', 'Bass-Loop', 'Ableton-Bass', 'Fender-Jazz-Bass', 'Soul', 'Jazz-Bass', 'Loop-Bass', 'Fender-PBass', 'Bass-Recording', 'Drums', 'Compressor', 'Logic-Loop', 'Bass-Sample', 'Beat', 'Bass', 'Bass-Samples', 'Bass-Groove', 'New-Bass']",GRD-music-
98,44546,http://creativecommons.org/licenses/by-nc/3.0/,p own b8 115 shortwave.wav,files/44546_215874-hq.ogg,"['electro', 'electronic', 'radio', 'shortwave']",ERH
99,473898,http://creativecommons.org/licenses/by/3.0/,P8a_SCR_background_noise_18.wav,files/473898_4030510-hq.ogg,"['absorbent', 'SCR', 'ambience', 'ambient', 'fridge', 'quiet', 'indoor', 'carpet', 'noise']",vertex_wave
100,277957,http://creativecommons.org/publicdomain/zero/1.0/,Akai AX80 - Moogalike - C#6 (85-8P8L.aif),files/277957_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Akai-AX80', 'midi-note-85', 'CSharp6', 'midi-velocity-111']",modularsamples
101,301340,http://creativecommons.org/publicdomain/zero/1.0/,Roland HS-80 - ExcessiveVelocity - C#2 (37C#1-P8R8.aif),files/301340_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Roland-HS-80', 'midi-note-37', 'CSharp2', 'midi-velocity-40']",modularsamples
102,344922,http://creativecommons.org/publicdomain/zero/1.0/,Bassesland 05 Picked Bass,files/344922_3546642-hq.ogg,"['vst-plugin', 'vst', 'electric', 'midi', 'bass-vst', 'basses', 'virtual-bass', 'synthesizer', 'picked-bass', 'synth', 'electro', 'bass']",syntheway
103,344205,http://creativecommons.org/publicdomain/zero/1.0/,STAIRBOOM.wav,files/344205_236918-hq.ogg,"['impact', 'heavy', 'boom', 'big', 'metallic']",susipekka
104,472121,http://creativecommons.org/licenses/by/3.0/,Foam polymer packaging creaks,files/472121_7998291-hq.ogg,"['creak', 'studio-recording', 'foam', 'scratch', 'polymer', 'creaking', 'crunch']",tapochqa
105,278856,http://creativecommons.org/publicdomain/zero/1.0/,Akai AX80 - Easily Lost - C8 (108-4P76.aif),files/278856_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Akai-AX80', 'midi-note-108', 'C8', 'midi-velocity-96']",modularsamples
106,281792,http://creativecommons.org/publicdomain/zero/1.0/,Arturia Microbrute - Short and Sensetive - C4 (60C3-DP8P.aif),files/281792_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Arturia-Microbrute', 'midi-note-60', 'C4', 'midi-velocity-111']",modularsamples
107,282064,http://creativecommons.org/publicdomain/zero/1.0/,Arturia Microbrute - Triangle to Metal - C7 (96C6-P8O4.aif),files/282064_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Arturia-Microbrute', 'midi-note-96', 'C7', 'midi-velocity-40']",modularsamples
